0.015
0.020
0.029
0.054
0.143
0.460
1.463
4.117
9.888
20.027
34.057
48.559
58.026
58.134
48.958
35.185
23.540
20.050
27.387
41.192
50.799
49.305
40.772
33.031
28.477
25.100
21.500
19.086
23.937
27.210
31.157
37.270
42.748
44.480
42.411
36.608
29.667
27.452
26.841
26.865
27.053
27.360
27.945
29.033
30.838
33.267
35.691
37.420
38.367
38.823
38.884
38.505
37.818
37.135
36.775
36.629
36.614
36.789
38.767
44.475
44.876
30.215
17.485
12.283
9.443
7.359
5.777
4.571
3.646
2.933
2.379
1.948
1.609
1.341
1.129
