0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.002
0.008
0.034
0.117
0.340
0.827
1.683
2.881
4.270
6.197
10.502
19.169
23.009
11.948
2.644
0.458
0.120
0.034
0.008
0.002
0.000
0.000
0.000
0.000
0.000
0.000
0.000
