Wavelength,2700k-hue,3400k-hue,4100k-hue,5000k-hue,6500k-hue,blueLEDalmost,greenLEDalmost,redLED,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
361.66,-0.0041571,-0.0040903,-0.0036358000000000002,-0.0041571,-0.0044111,-0.0016053,-0.0028739,-0.015951
362.03,-0.0079067,-0.0070999,-0.0059031000000000005,-0.0059434,-0.0070057,-0.0027684,-0.0056879999999999995,-0.026176
362.41,-0.0032016,-0.0021662,-0.0020843999999999997,-0.0027655999999999996,-0.002098,-0.00070122,-0.0030244,-0.013033
362.79,-0.0045301000000000004,-0.0024833,-0.004011600000000001,-0.0034658000000000002,-0.0042435,-0.0015451000000000002,-0.0038478,-0.014509000000000001
363.16,-0.0027322,-0.0013181000000000002,-0.0014965,-0.0023066000000000002,-0.0017710999999999998,-0.00098935,-0.0020869,-0.010526
363.54,-0.005514,-0.0044888,-0.0063590999999999995,-0.0043503,-0.0052646,-0.0021868,-0.0039900000000000005,-0.018472
363.91,-0.0017175000000000003,-0.0022524,-0.0030267000000000002,-0.0022806000000000002,-0.0019427000000000001,0.00024153000000000003,-0.0017456,-0.012482
364.29,-0.00078051,0.0006527900000000001,-0.0010785,0.0008514600000000001,0.00097918,-0.00024347,0.0007947,-0.0034058
364.67,-0.0053964,-0.0035929,-0.0053118,-0.0038465,-0.0053682,-0.0017405,-0.0046496,-0.015217000000000001
365.04,-0.0017541000000000002,-0.00042098,-0.0011928,-0.00039292,-0.0012209,-0.0008185800000000001,-0.00030872,-0.0057534
365.42,-0.0032701,-0.0018245,-0.002035,-0.0015157,-0.0023017000000000003,-0.00048158,-0.0011929,-0.008467500000000001
365.79,-0.0019139,-0.0022072,-0.0027800000000000004,-0.0019139,-0.0010198,0.00023968,-0.0018021,-0.0059139
366.17,-0.0019600999999999998,-0.0034268,-0.0028921999999999997,-0.0040025,-0.0025632,-0.00084661,-0.0029196,-0.011193999999999999
366.55,-0.0035701,-0.0040533,-0.0042277,-0.0040935,-0.0041875,-0.0024869,-0.0034359,-0.013242
366.92,-0.0023922,-0.0015903999999999998,-0.0016561000000000002,-0.0018664,-0.0020373,-0.0018040999999999999,-0.001735,-0.0083683
367.3,-0.0029686,-0.0020702000000000003,-0.0021093,-0.001914,-0.00069008,-0.00067016,-0.0018359000000000001,-0.010633
367.67,-0.0047188,-0.0044892,-0.0030226,-0.0038643,-0.0033542,-0.002013,-0.0039407999999999995,-0.015049
368.05,-0.0046818,-0.0036053,-0.0028291,-0.0044815,-0.0034926000000000002,-0.0023196000000000002,-0.0046568,-0.017192000000000002
368.42,-0.0033138,-0.0022421,-0.0016507,-0.0021312,-0.0016138,0.0011413,-0.0027225,-0.0094445
368.8,-0.0024097,-0.0015779000000000001,-0.0013455000000000001,-0.002373,-0.0017614,-0.00058761,-0.0022751,-0.0062382
369.18,-0.00037736,-0.0008155800000000001,-0.0016798,-0.00075471,-0.0018624,0.00012531,-0.0002678,-0.004138800000000001
