Wavelength,Bedtime Bulb,Wavelength,CFL,Wavelength,Christmas Tree,Wavelength,Cree 2700K,Wavelength,Definity Good Night,Wavelength,Feit Red LED,Wavelength,Full moon,Wavelength,GE Align AM,Wavelength,GE Align PM,Wavelength,GE Incandescent,Wavelength,GE Reveal,Wavelength,Halogen very dim,Wavelength,Halogen,Wavelength,Haodude plant growth,Wavelength,Himalayan Salt Lamp,Wavelength,LED 5000K,Wavelength,LSG Good Night 2016,Wavelength,Mazda Daylamp,Wavelength,Philips ActiViva,Wavelength,Philips AmbientLED,Wavelength,Philips TLD blue,Wavelength,T12-841,Wavelength,TL950,Wavelength,WestcottCFL,Wavelength,candle,Wavelength,iPhone torch,Wavelength,osram-FO32-850-XP-ECO,Wavelength,ottlite,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
361,0.00000495655,380,0.000226,380,0.000027,380,0.000029,380,0.000043,380,0.00003204400000000001,380,4.968968e-7,380,0.000048,380,0.000038,380,0.000201,380,0.000238,380,0.007213,380,0.02149,380,0.000007,380,0.000025,380,0.0002,380,-0.000007572,380,0.0038745710000000003,380,0.000651,380,0.00003,380,0.000025,340.16,0,380,0.000149,380,0.000295,380,0,380,0.001304614,340.16,0,380,0.007807570000000001
362,0.00000448537,384,0.000182,384,0.000035,384,0.000036,384,0.000048,390,0.000021582,384,4.825446e-7,384,0.000049,384,0.000027,384,0.000208,384,0.00026,384,0.00734,384,0.02237,384,0.000054,384,0.000028,384,0.000231,390,-0.000008012,390,0.00516123,384,0.000787,384,0.000034,384,0.000031,340.54,0,384,0.000176,384,0.000253,384,0,390,0.0012895019999999999,340.54,0,390,0.007796686000000001
363,0.0000041245900000000004,388,0.000138,388,0.000039,388,0.000034,388,0.000052,400,0.000010422000000000001,388,5.484872e-7,388,0.000052,388,0.000024,388,0.000221,388,0.000294,388,0.007707,388,0.02463,388,0.000143,388,0.00003,388,0.000261,400,-0.000008486000000000001,400,0.006603507,388,0.000781,388,0.00003,388,0.000031,340.91,0,388,0.000208,388,0.00022,388,0,400,0.0012745690000000001,340.91,0,400,0.007784794
364,0.00000415987,392,0.000108,392,0.000044,392,0.000033,392,0.000054,410,0.000290062,392,5.915438e-7,392,0.000052,392,0.000019,392,0.000241,392,0.000327,392,0.008207,392,0.02716,392,0.00031,392,0.00003,392,0.000264,410,0.0000064780000000000005,410,0.008157149,392,0.000796,392,0.000028,392,0.000033,341.29,0,392,0.000252,392,0.00021,392,0,410,0.00814405,341.29,0,410,0.0062463150000000005
365,0.0000042631700000000006,396,0.000118,396,0.000052,396,0.000038,396,0.000055,420,0,396,7.005431e-7,396,0.000048,396,0.000016,396,0.000265,396,0.000363,396,0.008568,396,0.02953,396,0.000516,396,0.000029,396,0.000298,420,0.00008291,420,0.009925129999999999,396,0.001088,396,0.000026,396,0.000051,341.67,0,396,0.000317,396,0.000255,396,0,420,0.038533596,341.67,0,420,0.004010732
366,0.000004387570000000001,400,0.000878,400,0.000062,400,0.000039,400,0.000065,430,0,400,9.46858e-7,400,0.000045,400,0.000012,400,0.000285,400,0.000403,400,0.00924,400,0.03245,400,0.000576,400,0.00003,400,0.00039,430,0.00023596900000000002,430,0.011852384,400,0.007215,400,0.000026,400,0.000175,342.05,0,400,0.000983,400,0.001689,400,0,430,0.094397377,342.05,0,430,0.025924536
367,0.000004455570000000001,404,0.0022,404,0.000067,404,0.000055,404,0.000081,440,0.00004423,404,0.0000010845617,404,0.000054,404,0.000014,404,0.000307,404,0.000443,404,0.01026,404,0.0353,404,0.000481,404,0.000028,404,0.000447,440,0.0005283130000000001,440,0.014021347,404,0.0164,404,0.000027,404,0.000369,342.43,0,404,0.002088,404,0.004147,404,0.000005,440,0.12921565200000001,342.43,0,440,0.035677177000000004
368,0.00000428987,408,0.001289,408,0.000073,408,0.000086,408,0.000112,450,0,408,0.0000011466253,408,0.000071,408,0.000012,408,0.000332,408,0.000484,408,0.01137,408,0.03823,408,0.000311,408,0.00003,408,0.000578,450,0.000758509,450,0.016306269,408,0.01236,408,0.000033,408,0.000421,342.8,0,408,0.001457,408,0.002655,408,0.000007,450,0.078436592,342.8,0,450,0.020708813
369,0.0000040942000000000005,412,0.000289,412,0.000079,412,0.00014,412,0.000155,460,0,412,0.0000012451513,412,0.000144,412,0.000013,412,0.000364,412,0.000535,412,0.0127,412,0.04095,412,0.000275,412,0.000029,412,0.000869,460,0.000594126,460,0.018616123000000002,412,0.009901,412,0.000036,412,0.000643,343.18,0,412,0.000792,412,0.001058,412,0.000012,460,0.025559174,343.18,0,460,0.024479025
370,0.0000039,416,0.000189,416,0.000088,416,0.000242,416,0.000221,470,0.00006725000000000001,416,0.0000013211792,416,0.000335,416,0.000019,416,0.000396,416,0.000584,416,0.01394,416,0.04383,416,0.000407,416,0.000035,416,0.001348,470,0.000414488,470,0.020816608,416,0.01402,416,0.000044,416,0.001121,343.56,0,416,0.000826,416,0.001156,416,0.000008,470,0.008968616,343.56,0,470,0.02596492
371,0.00000376452,420,0.000168,420,0.000098,420,0.000385,420,0.000322,480,0.00018261,420,0.0000013685027,420,0.000726,420,0.000023,420,0.000434,420,0.000636,420,0.01526,420,0.0472,420,0.000701,420,0.000032,420,0.002214,480,0.000394791,480,0.022968001999999998,420,0.01998,420,0.000071,420,0.001785,343.94,0,420,0.000956,420,0.001542,420,0.000008,480,0.005408268,343.94,0,480,0.028845488
