699.978,10.33333333
699.9156,10.33333333
699.8532,10.33333333
699.7908,10.33333333
699.7284,9.666666667
699.666,9.666666667
699.6036,9
699.5412,9.666666667
699.4788,10.33333333
699.4164,10.33333333
699.354,10.33333333
699.2916,10.33333333
699.2292,10.33333333
699.1668,10.33333333
699.1044,10.33333333
699.042,10.33333333
698.9796,9.666666667
698.9172,9.666666667
698.8548,9.666666667
698.7924,9
698.73,9
698.6676,9
698.6052,10.33333333
698.5428,10.33333333
698.4804,10.33333333
698.418,9.333333333
698.3556,10.66666667
698.2932,10.66666667
698.2308,10.33333333
698.1684,10.33333333
698.106,10.33333333
698.0436,10.33333333
697.9812,10.33333333
697.9188,10.33333333
697.8564,9.666666667
697.794,9.666666667
697.7316,9.666666667
697.6692,9.666666667
697.6068,10.33333333
697.5444,10.33333333
697.482,9
697.4196,9
697.3572,10.33333333
697.2948,10.33333333
697.2324,9.666666667
697.17,10.66666667
697.1076,9.333333333
697.0452,9.333333333
696.9828,9.333333333
696.9204,10.33333333
696.858,10.66666667
696.7956,10.66666667
696.7332,10.33333333
696.6708,10.33333333
696.6084,9.666666667
696.546,9.666666667
696.4836,10.33333333
696.4212,10.33333333
696.3588,10.33333333
696.2964,10.33333333
696.234,9.666666667
696.1716,9.666666667
696.1092,10.33333333
696.0468,10.33333333
695.9844,10.33333333
695.922,10.33333333
695.8596,10.33333333
695.7972,10.33333333
695.7348,10.33333333
695.6724,9.666666667
695.61,9
695.5476,9
695.4852,9.666666667
695.4228,9.666666667
695.3604,9.666666667
695.298,9.666666667
695.2356,9.666666667
695.1732,9.666666667
695.1108,10.33333333
695.0484,10.33333333
694.986,9.666666667
694.9236,9.666666667
694.8612,9.666666667
694.7988,10.66666667
694.7364,10.66666667
694.674,9.666666667
694.6116,9.666666667
694.5492,9.666666667
694.4868,10.66666667
694.4244,10.66666667
694.362,10.33333333
694.2996,10.33333333
694.2372,10.33333333
694.1748,10.33333333
694.1124,9.666666667
694.05,9.666666667
693.9876,9.666666667
693.9252,9.666666667
693.8628,9.333333333
693.8004,9.333333333
693.738,10.33333333
693.6756,10.33333333
693.6132,10.33333333
693.5508,10.33333333
693.4884,9.333333333
693.426,9.333333333
693.3636,9.333333333
693.3012,10.33333333
693.2388,10.33333333
693.1764,10.33333333
693.114,10.66666667
693.0516,9.666666667
692.9892,10.33333333
692.9268,10.33333333
692.8644,9.666666667
692.802,9.666666667
692.7396,10.33333333
692.6772,10.33333333
692.6148,10.33333333
692.5524,10.33333333
692.49,10.33333333
692.4276,10.33333333
692.3652,10.33333333
692.3028,10.33333333
692.2404,9.666666667
692.178,9.666666667
692.1156,10.33333333
692.0532,9.333333333
691.9908,9.333333333
691.9284,10.33333333
691.866,10.33333333
691.8036,10.33333333
691.7412,10.33333333
691.6788,9.333333333
691.6164,10.33333333
691.554,10.33333333
691.4916,9.333333333
691.4292,10.33333333
691.3668,10.33333333
691.3044,10.33333333
691.242,10.33333333
691.1796,10.33333333
691.1172,10.66666667
691.0548,10.66666667
690.9924,10.66666667
690.93,10.66666667
690.8676,10.66666667
690.8052,10.66666667
690.7428,10.66666667
690.6804,10.66666667
690.618,9.666666667
690.5556,10.66666667
690.4932,10.66666667
690.4308,10.66666667
690.3684,10.33333333
690.306,10.33333333
690.2436,10.33333333
690.1812,10.33333333
690.1188,10.33333333
690.0564,10.33333333
689.994,10.33333333
689.9316,10.33333333
689.8692,9.666666667
689.8068,9.666666667
689.7444,9.666666667
689.682,9.666666667
689.6196,10.33333333
689.5572,10.33333333
689.4948,10.33333333
689.4324,10.33333333
689.37,10.33333333
689.3076,10.33333333
689.2452,10.33333333
689.1828,10.33333333
689.1204,10.33333333
689.058,10.33333333
688.9956,10.33333333
688.9332,10.33333333
688.8708,10.33333333
688.8084,10.33333333
688.746,9.666666667
688.6836,9.666666667
688.6212,9.666666667
688.5588,10.33333333
688.4964,10.33333333
688.434,10.33333333
688.3716,10.33333333
688.3092,10.33333333
688.2468,9.666666667
688.1844,9.666666667
688.122,10.33333333
688.0596,10.33333333
687.9972,10.33333333
687.9348,10.33333333
687.8724,10.66666667
687.81,10.66666667
687.7476,10.66666667
687.6852,10.66666667
687.6228,10.33333333
687.5604,10.33333333
687.498,10.66666667
687.4356,9.666666667
687.3732,9.666666667
687.3108,10.33333333
687.2484,10.33333333
687.186,10.33333333
687.1236,9.666666667
687.0612,9.666666667
686.9988,9.666666667
686.9364,9.666666667
686.874,9.666666667
686.8116,9.666666667
686.7492,9
686.6868,9
686.6244,10.66666667
686.562,10.66666667
686.4996,10.66666667
686.4372,10.66666667
686.3748,10.66666667
686.3124,10.66666667
686.25,10.66666667
686.1876,10.66666667
686.1252,10.66666667
686.0628,10.66666667
686.0004,10.66666667
685.938,10.66666667
685.8756,10.33333333
685.8132,10.33333333
685.7508,10.33333333
685.6884,10.33333333
685.626,10.33333333
685.5636,10.33333333
685.5012,10.33333333
685.4388,10.33333333
685.3764,10.33333333
685.314,10.33333333
685.2516,10.33333333
685.1892,10.33333333
685.1268,10.66666667
685.0644,10.66666667
685.002,9.333333333
684.9396,9.333333333
684.8772,10.33333333
684.8148,10.33333333
684.7524,10.33333333
684.69,9.333333333
684.6276,9.333333333
684.5652,9.333333333
